standard_concept_id,source_code,concept_name,concept_type,domain_id,vocabulary_id
19129955,85124103,"{6 (0.5 ML Interferon Alfa-2b 6000000 UNT/ML Injectable Solution [Intron A]) / 42 (Ribavirin 200 MG Oral Capsule [Rebetol]) } Pack [Rebetron Combination Package for Rebetol Dose Reduction, Intron A 6,000,000 UNT/ML Single Dose Vials / 42 Rebetol Capsules]",chemo,Drug,NDC
19121474,5450723,Methotrexate 2.5 MG Oral Tablet [Rheumatrex],chemo,Drug,NDC
19082374,50268076211,temozolomide 100 MG Oral Capsule,chemo,Drug,NDC
35605877,703306711,25 ML epirubicin hydrochloride 2 MG/ML Injection,chemo,Drug,NDC
40175814,78041720,everolimus 0.25 MG Oral Tablet [Zortress],chemo,Drug,NDC
35604256,9752904,2 ML irinotecan hydrochloride 20 MG/ML Injection [Camptosar],chemo,Drug,NDC
42629209,62856071805,{30 (lenvatinib 10 MG Oral Capsule [Lenvima]) / 60 (lenvatinib 4 MG Oral Capsule [Lenvima]) } Pack [Lenvima 18],chemo,Drug,NDC
40168757,49884094969,Megestrol Acetate 125 MG/ML Oral Suspension [Megace],chemo,Drug,NDC
19077215,55390029301,Etoposide 20 MG/ML Injectable Solution,chemo,Drug,NDC
40164969,15059641,Megestrol Acetate 40 MG Oral Tablet [Megace],chemo,Drug,NDC
19007234,54868112604,Chlorambucil 2 MG Oral Tablet [Leukeran],chemo,Drug,NDC
2211849,77332,"Treatment devices, design and construction; simple (simple block, simple bolus)",radiation,Procedure,CPT4
2744424,0BBK7ZZ,"Excision of Right Lung, Via Natural or Artificial Opening",surgery,Procedure,ICD10PCS
4306486,38542,"Dissection, deep jugular node(s)",surgery,Procedure,CPT4
40224789,63629261202,medroxyprogesterone acetate 10 MG Oral Tablet,chemo,Drug,NDC
40224789,832008726,medroxyprogesterone acetate 10 MG Oral Tablet,chemo,Drug,NDC
2753172,0DTC0ZZ,"Resection of Ileocecal Valve, Open Approach",surgery,Procedure,ICD10PCS
2753370,0DTF0ZZ,"Resection of Right Large Intestine, Open Approach",surgery,Procedure,ICD10PCS
2102057,11626,"Excision, malignant lesion including margins, scalp, neck, hands, feet, genitalia; excised diameter over 4.0 cm",surgery,Procedure,CPT4
2102057,11626,"Excision, malignant lesion including margins, scalp, neck, hands, feet, genitalia; excised diameter over 4.0 cm",radiation,Procedure,CPT4
2747064,0DBH4ZZ,"Excision of Cecum, Percutaneous Endoscopic Approach",surgery,Procedure,ICD10PCS
46275601,205933894,Methotrexate 25 MG/ML Injectable Solution,chemo,Drug,NDC
40224789,364052104,medroxyprogesterone acetate 10 MG Oral Tablet,chemo,Drug,NDC
35604254,66758004801,2 ML irinotecan hydrochloride 20 MG/ML Injection,chemo,Drug,NDC
1378385,172375695,Paclitaxel 6 MG/ML Injectable Solution [Onxol],chemo,Drug,NDC
35604031,J9034,"Injection, bendamustine hcl (bendeka), 1 mg",chemo,Drug,HCPCS
35603176,68001028227,gemcitabine 2000 MG Injection,chemo,Drug,NDC
40224109,9737607,1 ML medroxyprogesterone acetate 150 MG/ML Prefilled Syringe [Depo-Provera],chemo,Drug,NDC
35606516,10019094510,cyclophosphamide 2000 MG Injection,chemo,Drug,NDC
40243759,13111683,Doxorubicin 2 MG/ML Injectable Solution [Adriamycin RDF],chemo,Drug,NDC
19082374,93760141,temozolomide 100 MG Oral Capsule,chemo,Drug,NDC
2744412,0BBJ4ZZ,"Excision of Left Lower Lung Lobe, Percutaneous Endoscopic Approach",surgery,Procedure,ICD10PCS
2747054,0DBG4ZZ,"Excision of Left Large Intestine, Percutaneous Endoscopic Approach",surgery,Procedure,ICD10PCS
1378385,55390051420,Paclitaxel 6 MG/ML Injectable Solution,chemo,Drug,NDC
46275601,10139006240,Methotrexate 25 MG/ML Injectable Solution,chemo,Drug,NDC
19129945,85125802,"{1 (1.2 ML Interferon Alfa-2b 15000000 UNT/ML Injectable Solution [Intron A]) / 70 (Ribavirin 200 MG Oral Capsule [Rebetol]) } Pack [Rebetron Combination Package for Patients < = 75 KG, Intron A 15,000,000 UNT/ML Multi-Dose Pen / 70 Rebetol Capsules]",chemo,Drug,NDC
19057780,55390013110,Cytarabine 20 MG/ML Injectable Solution,chemo,Drug,NDC
1361405,J9020,"Injection, asparaginase, not otherwise specified, 10,000 units",chemo,Drug,HCPCS
40224789,53002035700,medroxyprogesterone acetate 10 MG Oral Tablet,chemo,Drug,NDC
19129288,15303410,{2 (Lomustine 10 MG Oral Capsule [CeeNU]) / 2 (Lomustine 100 MG Oral Capsule [CeeNU]) / 2 (Lomustine 40 MG Oral Capsule [CeeNU]) } Pack [CeeNU Dosepack],chemo,Drug,NDC
19007332,42254011030,Methotrexate 2.5 MG Oral Tablet,chemo,Drug,NDC
19082374,65162080314,temozolomide 100 MG Oral Capsule,chemo,Drug,NDC
19079138,17088656601,Octreotide 0.1 MG/ML Injectable Solution [Sandostatin],chemo,Drug,NDC
46275601,63323012140,40 ML methotrexate 25 MG/ML Injection,chemo,Drug,NDC
1378385,66758004303,paclitaxel 6 MG/ML Injectable Solution,chemo,Drug,NDC
2211838,77299,"Unlisted procedure, therapeutic radiology clinical treatment planning",radiation,Procedure,CPT4
35603924,955172510,10 ML oxaliplatin 5 MG/ML Injection,chemo,Drug,NDC
35605881,703306911,100 ML Epirubicin Hydrochloride 2 MG/ML Injection,chemo,Drug,NDC
35603929,69007001,oxaliplatin 5 MG/ML Injectable Solution,chemo,Drug,NDC
1314867,64679009601,azacitidine 100 MG Injection,chemo,Drug,NDC
19077215,63323010450,etoposide 20 MG/ML Injectable Solution,chemo,Drug,NDC
2722724,00BC0ZX,"Excision of Cerebellum, Open Approach, Diagnostic",surgery,Procedure,ICD10PCS
19036930,J9320,"Injection, streptozocin, 1 gram",chemo,Drug,HCPCS
19079138,62756009444,1 ML octreotide 0.1 MG/ML Injection,chemo,Drug,NDC
40217932,C1804,"Brachytherapy seed, best industries palladium 103 (Deprecated)",radiation,Device,HCPCS
1314867,67457025430,azacitidine 100 MG Injection,chemo,Drug,NDC
40243759,186153101,Doxorubicin 2 MG/ML Injectable Solution,chemo,Drug,NDC
1394337,51927382400,MECHLORETHAMINE HCL POWDER,chemo,Drug,NDC
19034833,78018325,octreotide 0.2 MG/ML Injectable Solution [Sandostatin],chemo,Drug,NDC
40175814,78041761,everolimus 0.25 MG Oral Tablet [Zortress],chemo,Drug,NDC
1341176,43975025214,temozolomide 5 MG Oral Capsule,chemo,Drug,NDC
19082374,43975025405,temozolomide 100 MG Oral Capsule,chemo,Drug,NDC
2748730,0D15476,"Bypass Esophagus to Stomach with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",surgery,Procedure,ICD10PCS
1500211,51927149000,MEDROXYPROGESTERONE ACE POWDER,chemo,Drug,NDC
40243759,53905023606,Doxorubicin 2 MG/ML Injectable Solution,chemo,Drug,NDC
46275609,69014702,4 ML Methotrexate 25 MG/ML Injection,chemo,Drug,NDC
19077218,832059530,exemestane 25 MG Oral Tablet,chemo,Drug,NDC
35605880,J9180,"Epirubicin hydrochloride, 50 mg (Deprecated)",chemo,Drug,HCPCS
40164973,54868309901,Megestrol Acetate 40 MG/ML Oral Suspension [Megace],chemo,Drug,NDC
40224789,63187038220,medroxyprogesterone acetate 10 MG Oral Tablet,chemo,Drug,NDC
1388801,25021081630,leucovorin 350 MG Injection,chemo,Drug,NDC
35605879,591346983,Epirubicin Hydrochloride 2 MG/ML Injectable Solution,chemo,Drug,NDC
2751089,0HBU0ZZ,"Excision of Left Breast, Open Approach",surgery,Procedure,ICD10PCS
46275601,13225686,Methotrexate 25 MG/ML Injectable Solution,chemo,Drug,NDC
40224789,179111710,medroxyprogesterone acetate 10 MG Oral Tablet,chemo,Drug,NDC
44506731,54436001504,0.4 ML methotrexate 37.5 MG/ML Auto-Injector [Otrexup],chemo,Drug,NDC
1309190,5939334,Mitoxantrone 2 MG/ML Injectable Solution,chemo,Drug,NDC
19082374,16729005054,temozolomide 100 MG Oral Capsule,chemo,Drug,NDC
40224789,52959094310,medroxyprogesterone acetate 10 MG Oral Tablet,chemo,Drug,NDC
1436651,54458111,mercaptopurine 50 MG Oral Tablet,chemo,Drug,NDC
19077215,703564601,Etoposide 20 MG/ML Injectable Solution,chemo,Drug,NDC
40164972,121477610,megestrol acetate 40 MG/ML Oral Suspension,chemo,Drug,NDC
2778903,0UTC0ZZ,"Resection of Cervix, Open Approach",surgery,Procedure,ICD10PCS
19047413,944381001,5 ML pegaspargase 750 UNT/ML Injection [Oncaspar],chemo,Drug,NDC
19022830,60505325503,letrozole 2.5 MG Oral Tablet,chemo,Drug,NDC
43532508,173084813,trametinib 2 MG Oral Tablet [Mekinist],chemo,Drug,NDC
40244344,57902024905,asparaginase Erwinia chrysanthemi 10000 UNT Injection [Erwinaze],chemo,Drug,NDC
1388799,173063225,Leucovorin 25 MG Oral Tablet,chemo,Drug,NDC
2314237,96425,"Chemotherapy administration, intra-arterial; infusion technique, initiation of prolonged infusion (more than 8 hours), requiring the use of a portable or implantable pump",chemo,Procedure,CPT4
2314248,96549,Unlisted chemotherapy procedure,chemo,Procedure,CPT4
35605640,6745745220,Cytarabine INTRATHECAL; INTRAVENOUS; SUBCUTANEOUS 20120131 INJECTION [Cytarabine] ## FDA,chemo,Drug,NDC
35604174,54436001702,0.4 ML methotrexate 43.8 MG/ML Auto-Injector [Otrexup],chemo,Drug,NDC
1378385,74433502,Paclitaxel 6 MG/ML Injectable Solution,chemo,Drug,NDC
19047523,J9212,"Injection, interferon alfacon-1, recombinant, 1 microgram",chemo,Drug,HCPCS
46275604,54868480900,Methotrexate 25 MG/ML Injectable Solution,chemo,Drug,NDC
19034808,78018061,1 ML octreotide 0.05 MG/ML Injection [Sandostatin],chemo,Drug,NDC
1378385,45963061353,paclitaxel 6 MG/ML Injectable Solution,chemo,Drug,NDC
42628908,55390021501,Idarubicin Hydrochloride 1 MG/ML Injectable Solution,chemo,Drug,NDC
19023665,59572010592,Thalidomide 50 MG Oral Capsule [Thalomid],chemo,Drug,NDC
42628973,69016902,10 ML fluorouracil 50 MG/ML Injection,chemo,Drug,NDC
1377163,54868477303,hydroxyurea 500 MG Oral Capsule,chemo,Drug,NDC
36408146,13562693,Cyclophosphamide 20 MG/ML Injectable Solution [Neosar],chemo,Drug,NDC
1341176,51862008351,temozolomide 5 MG Oral Capsule,chemo,Drug,NDC
19077215,63323010405,etoposide 20 MG/ML Injectable Solution,chemo,Drug,NDC
40217922,C1793,"Brachytherapy seed, bard intersource 103 palladium seed 10311, 1031c (Deprecated)",radiation,Device,HCPCS
1522990,55390037701,Octreotide 0.2 MG/ML Injectable Solution,chemo,Drug,NDC
35604257,55390029501,Irinotecan hydrochloride 2.8 MG/ML Injectable Solution,chemo,Drug,NDC
46275601,205532719,Methotrexate 25 MG/ML Injectable Solution,chemo,Drug,NDC
40224794,9005007,medroxyprogesterone acetate 10mg/1 ORAL TABLET,chemo,Drug,NDC
1337643,4110022,capecitabine 150 MG Oral Tablet [Xeloda],chemo,Drug,NDC
40243759,13128683,Doxorubicin 2 MG/ML Injectable Solution [Adriamycin PFS],chemo,Drug,NDC
36249655,62856070805,{60 (lenvatinib 4 MG Oral Capsule [Lenvima]) } Pack [Lenvima 8],chemo,Drug,NDC
2747036,0DBE7ZZ,"Excision of Large Intestine, Via Natural or Artificial Opening",surgery,Procedure,ICD10PCS
40224789,44514054225,medroxyprogesterone acetate 10 MG Oral Tablet,chemo,Drug,NDC
19101773,13632012301,tamoxifen 2 MG/ML Oral Solution [Soltamox],chemo,Drug,NDC
1522990,17088947901,Octreotide 0.2 MG/ML Injectable Solution [Sandostatin],chemo,Drug,NDC
35605200,703418281,vinorelbine 10 MG/ML Injectable Solution,chemo,Drug,NDC
40243759,186157512,Doxorubicin 2 MG/ML Injectable Solution,chemo,Drug,NDC
19075392,68001028333,cisplatin 1 MG/ML Injectable Solution,chemo,Drug,NDC
1305089,51285036701,methotrexate 7.5 MG Oral Tablet [Trexall],chemo,Drug,NDC
2778900,0UT97ZZ,"Resection of Uterus, Via Natural or Artificial Opening",surgery,Procedure,ICD10PCS
792664,2481554,abemaciclib 100 MG Oral Tablet [Verzenio],chemo,Drug,NDC
19028312,703480501,mesna 100 MG/ML Injectable Solution,chemo,Drug,NDC
19079744,58406066102,Thiotepa 10.4 MG/ML Injectable Solution [Thioplex],chemo,Drug,NDC
1388800,54868331001,Leucovorin 5 MG Oral Tablet,chemo,Drug,NDC
42628953,338399101,ifosfamide 1000 MG Injection [Ifex],chemo,Drug,NDC
35603178,J9201,"Injection, gemcitabine hydrochloride, not otherwise specified, 200 mg",chemo,Drug,HCPCS
40220999,63459039120,bendamustine hydrochloride 100 MG Injection [Treanda],chemo,Drug,NDC
2615971,C2636  ,"Brachytherapy linear source, non-stranded, palladium-103, per 1 mm",radiation,Device,HCPCS
35603924,63323021110,10 ML oxaliplatin 5 MG/ML Injection,chemo,Drug,NDC
35603929,61703036322,20 ML oxaliplatin 5 MG/ML Injection,chemo,Drug,NDC
40757007,27045,"Excision, tumor, soft tissue of pelvis and hip area, subfascial (eg, intramuscular); 5 cm or greater",surgery,Procedure,CPT4
44507851,57962014012,ibrutinib 140 MG Oral Capsule [Imbruvica],chemo,Drug,NDC
19012573,85064705,Interferon Alfa-2b 3000000 UNT/ML Injectable Solution [Intron A],chemo,Drug,NDC
35605881,59923070100,100 ML epirubicin hydrochloride 2 MG/ML Injection,chemo,Drug,NDC
35605489,703585401,fludarabine phosphate 50 MG Injection,chemo,Drug,NDC
40238181,85434801,peginterferon alfa-2b 0.3 MG Injection [Sylatron],chemo,Drug,NDC
2722671,00B00ZZ,"Excision of Brain, Open Approach",surgery,Procedure,ICD10PCS
1344909,47335015140,carboplatin 10 MG/ML Injectable Solution,chemo,Drug,NDC
40175463,57665033101,5 ML cytarabine liposome 10 MG/ML Injection [DepoCyt],chemo,Drug,NDC
35605112,409018101,26.3 ML gemcitabine 38 MG/ML Injection,chemo,Drug,NDC
1341150,85300402,temozolomide 5 MG Oral Capsule [Temodar],chemo,Drug,NDC
40224812,555087202,medroxyprogesterone acetate 2.5 MG Oral Tablet,chemo,Drug,NDC
40224812,54348070830,medroxyprogesterone acetate 2.5 MG Oral Tablet,chemo,Drug,NDC
19122218,J9215,"Injection, interferon, alfa-n3, (human leukocyte derived), 250,000 iu",chemo,Drug,HCPCS
40164962,440774910,Megestrol Acetate 20 MG Oral Tablet,chemo,Drug,NDC
42628909,13252686,Idarubicin Hydrochloride 1 MG/ML Injectable Solution [Idamycin],chemo,Drug,NDC
45771885,C1715  ,Brachytherapy needle,radiation,Device,HCPCS
1377167,3633517,hydroxyurea 200 MG Oral Capsule [Droxia],chemo,Drug,NDC
40243759,53905023206,Doxorubicin 2 MG/ML Injectable Solution,chemo,Drug,NDC
42874140,20536032201,31 ML vincristine sulfate liposome 0.16 MG/ML Injection [Marqibo],chemo,Drug,NDC
19125745,85142501,temozolomide 140 MG Oral Capsule [Temodar],chemo,Drug,NDC
2314235,96422,"Chemotherapy administration, intra-arterial; infusion technique, up to 1 hour",chemo,Procedure,CPT4
905224,187065130,Methoxsalen 10 MG Oral Capsule,chemo,Drug,NDC
1388800,54868331003,Leucovorin 5 MG Oral Tablet,chemo,Drug,NDC
19034835,78018425,octreotide 1 MG/ML Injectable Solution [Sandostatin],chemo,Drug,NDC
35605490,45963062151,2 ML fludarabine phosphate 25 MG/ML Injection,chemo,Drug,NDC
2102037,11602,"Excision, malignant lesion including margins, trunk, arms, or legs; excised diameter 1.1 to 2.0 cm",surgery,Procedure,CPT4
2102037,11602,"Excision, malignant lesion including margins, trunk, arms, or legs; excised diameter 1.1 to 2.0 cm",radiation,Procedure,CPT4
1304049,310072010,5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex],chemo,Drug,NDC
19079717,93760257,temozolomide 250 MG Oral Capsule,chemo,Drug,NDC
19028312,10019095362,mesna 100 MG/ML Injectable Solution,chemo,Drug,NDC
36408146,15050241,Cyclophosphamide 20 MG/ML Injectable Solution [Cytoxan],chemo,Drug,NDC
19033607,15309520,Etoposide 20 MG/ML Injectable Solution [Vepesid],chemo,Drug,NDC
35603929,63323021220,20 ML oxaliplatin 5 MG/ML Injection,chemo,Drug,NDC
35605877,59762509101,25 ML Epirubicin Hydrochloride 2 MG/ML Injection,chemo,Drug,NDC
35603924,781331570,10 ML oxaliplatin 5 MG/ML Injection,chemo,Drug,NDC
19131811,85435501,peginterferon alfa-2b 0.12 MG Injection [Pegintron],chemo,Drug,NDC
42707272,61958030101,Daunorubicin Liposomal 2 MG/ML Injectable Solution [DaunoXome],chemo,Drug,NDC
46221777,62856072430,{60 (lenvatinib 10 MG Oral Capsule [Lenvima]) / 30 (lenvatinib 4 MG Oral Capsule [Lenvima]) } Pack [Lenvima 24],chemo,Drug,NDC
2722670,00B00ZX,"Excision of Brain, Open Approach, Diagnostic",surgery,Procedure,ICD10PCS
1348267,62756025013,anastrozole 1 MG Oral Tablet,chemo,Drug,NDC
2742067,0B5L7ZZ,"Destruction of Left Lung, Via Natural or Artificial Opening",surgery,Procedure,ICD10PCS
19047523,187200601,interferon alfacon-1 0.03 MG/ML Injectable Solution [Infergen],chemo,Drug,NDC
19075392,68001028327,cisplatin 1 MG/ML Injectable Solution,chemo,Drug,NDC
35603929,955173320,20 ML oxaliplatin 5 MG/ML Injection,chemo,Drug,NDC
1344909,15210006712,Carboplatin 10 MG/ML Injectable Solution,chemo,Drug,NDC
19129658,54868503601,0.5 ML peginterferon alfa-2b 0.3 MG/ML Prefilled Syringe [Pegintron],chemo,Drug,NDC
19019851,54569376501,Tamoxifen 10 MG Oral Tablet,chemo,Drug,NDC
40164968,603439228,Megestrol Acetate 40 MG Oral Tablet,chemo,Drug,NDC
2101970,11420,"Excision, benign lesion including margins, except skin tag (unless listed elsewhere), scalp, neck, hands, feet, genitalia; excised diameter 0.5 cm or less",surgery,Procedure,CPT4
1718763,45963073452,4 ML docetaxel 20 MG/ML Injection,chemo,Drug,NDC
19047763,59572020597,thalidomide 50 MG Oral Capsule [Thalomid],chemo,Drug,NDC
40164968,51432009303,Megestrol Acetate 40 MG Oral Tablet,chemo,Drug,NDC
1348267,60687011211,anastrozole 1 MG Oral Tablet,chemo,Drug,NDC
40224835,54868298500,medroxyprogesterone acetate 5 MG Oral Tablet,chemo,Drug,NDC
2102038,11603,"Excision, malignant lesion including margins, trunk, arms, or legs; excised diameter 2.1 to 3.0 cm",surgery,Procedure,CPT4
2102038,11603,"Excision, malignant lesion including margins, trunk, arms, or legs; excised diameter 2.1 to 3.0 cm",radiation,Procedure,CPT4
40164968,11845028701,Megestrol Acetate 40 MG Oral Tablet,chemo,Drug,NDC
35605200,55390026801,vinorelbine 10 MG/ML Injectable Solution,chemo,Drug,NDC
19007262,54868433902,Melphalan 2 MG Oral Tablet [Alkeran],chemo,Drug,NDC
1436651,68258910301,6-Mercaptopurine 50 MG Oral Tablet,chemo,Drug,NDC
19079139,703332194,Octreotide 0.5 MG/ML Injectable Solution,chemo,Drug,NDC
19007332,54569181804,Methotrexate 2.5 MG Oral Tablet,chemo,Drug,NDC
40220869,25021081310,leucovorin 50 MG Injection,chemo,Drug,NDC
1388826,58406062206,Leucovorin 10 MG/ML Injectable Solution,chemo,Drug,NDC
42620750,2719909,Vincristine Sulfate 1 MG/ML Injectable Solution [Oncovin],chemo,Drug,NDC
45776927,59137052501,0.35 ML methotrexate 50 MG/ML Auto-Injector [Rasuvo],chemo,Drug,NDC
40164968,55700003030,megestrol acetate 40 MG Oral Tablet,chemo,Drug,NDC
4322451,96440,"Chemotherapy administration into pleural cavity, requiring and including thoracentesis",chemo,Procedure,CPT4
35604082,69006701,oxaliplatin 50 MG Injection,chemo,Drug,NDC
4194967,38745,Axillary lymphadenectomy; complete,surgery,Procedure,CPT4
36258030,53905028110,Daunorubicin 5 MG/ML Injectable Solution [Cerubidine],chemo,Drug,NDC
42801290,50242014501,14 ML pertuzumab 30 MG/ML Injection [Perjeta],chemo,Drug,NDC
19019851,68084092421,tamoxifen 10 MG Oral Tablet,chemo,Drug,NDC
35604240,15191012,ixabepilone 15 MG Injection [IXEMPRA],chemo,Drug,NDC
40224812,66267014130,medroxyprogesterone acetate 2.5 MG Oral Tablet,chemo,Drug,NDC
46275602,13227691,Methotrexate 25 MG/ML Injectable Solution [Folex PFS],chemo,Drug,NDC
46275609,55390003210,4 ML Methotrexate 25 MG/ML Injection,chemo,Drug,NDC
1593013,61703030916,2 ML vincristine sulfate 1 MG/ML Injection,chemo,Drug,NDC
1377163,68258904001,hydroxyurea 500 MG Oral Capsule,chemo,Drug,NDC
1348267,42254016130,anastrozole 1 MG Oral Tablet,chemo,Drug,NDC
19079137,62756034844,1 ML octreotide 0.05 MG/ML Injection,chemo,Drug,NDC
19076077,703503001,Daunorubicin 5 MG/ML Injectable Solution,chemo,Drug,NDC
46275604,703367191,2 ML methotrexate 25 MG/ML Injection,chemo,Drug,NDC
42629347,45963073357,10 ML doxorubicin hydrochloride 2 MG/ML Injection,chemo,Drug,NDC
40224837,54569851600,medroxyprogesterone acetate 5 MG Oral Tablet [Provera],chemo,Drug,NDC
19085716,78068306,50 ML nelarabine 5 MG/ML Injection [Arranon],chemo,Drug,NDC
1718083,45963032550,Soft Gelatin methoxsalen 10 MG Oral Capsule,chemo,Drug,NDC
19019851,440845092,TAMOXIFEN 10 MG TABLET,chemo,Drug,NDC
2109777,52250,"Cystourethroscopy with insertion of radioactive substance, with or without biopsy or fulguration",radiation,Procedure,CPT4
40224835,179120290,medroxyprogesterone acetate 5 MG Oral Tablet,chemo,Drug,NDC
40220873,63323071050,leucovorin 200 MG Injection,chemo,Drug,NDC
42628956,69449522,20 ML Ifosfamide 50 MG/ML Injection,chemo,Drug,NDC
4059385,S8049,Intraoperative radiation therapy (single administration) (Deprecated),radiation,Procedure,HCPCS
19127877,7420711,Topotecan 1 MG Oral Capsule [Hycamtin],chemo,Drug,NDC
